participant_id,block,trial,image_name,posX,posY,image_stem,base_name,set,category
p037,1,2,tree_2.jpg,399,137,tree_2,tree,2,plants
p037,1,2,leaf_2.jpg,518.5,169,leaf_2,leaf,2,plants
p037,1,2,apple_2.jpg,215,585,apple_2,apple,2,plants
p037,1,2,grass_2.jpg,430.5,169.5,grass_2,grass,2,plants
p037,1,2,flower_2.jpg,567,164.5,flower_2,flower,2,plants
p037,1,2,acorn_2.jpg,507.5,340,acorn_2,acorn,2,plants
p037,1,2,peanut_2.jpg,598.5,369.5,peanut_2,peanut,2,plants
p037,1,2,cactus_2.jpg,317,162.5,cactus_2,cactus,2,plants
p037,1,2,cabbage_2.jpg,215,363.5,cabbage_2,cabbage,2,plants
p037,1,2,blueberry_2.jpg,289.5,576,blueberry_2,blueberry,2,plants
p037,2,3,pigeon_1.jpg,252,136.5,pigeon_1,pigeon,1,animals
p037,2,3,ladybug_1.jpg,227.5,610.5,ladybug_1,ladybug,1,animals
p037,2,3,wolf_1.jpg,472.5,381.5,wolf_1,wolf,1,animals
p037,2,3,fox_1.jpg,577.5,382.5,fox_1,fox,1,animals
p037,2,3,sheep_1.jpg,867,282,sheep_1,sheep,1,animals
p037,2,3,horse_1.jpg,888.5,386,horse_1,horse,1,animals
p037,2,3,dolphin_1.jpg,1163,471.5,dolphin_1,dolphin,1,animals
p037,2,3,squirrel_1.jpg,602.5,650,squirrel_1,squirrel,1,animals
p037,2,3,lion_1.jpg,572,182,lion_1,lion,1,animals
p037,2,3,fish_1.jpg,1107.5,469.5,fish_1,fish,1,animals
p037,2,3,butterfly_1.jpg,256,497.5,butterfly_1,butterfly,1,animals
p037,2,3,peacock_1.jpg,289,222.5,peacock_1,peacock,1,animals
p037,2,4,lion_2.jpg,215,133,lion_2,lion,2,animals
p037,2,4,wolf_2.jpg,383,414.5,wolf_2,wolf,2,animals
p037,2,4,fish_2.jpg,854.5,582.5,fish_2,fish,2,animals
p037,2,4,pigeon_2.jpg,628.5,181,pigeon_2,pigeon,2,animals
p037,2,4,butterfly_2.jpg,227.5,667,butterfly_2,butterfly,2,animals
p037,2,4,sheep_2.jpg,1137.5,347.5,sheep_2,sheep,2,animals
p037,2,4,dolphin_2.jpg,793,596,dolphin_2,dolphin,2,animals
p037,2,4,fox_2.jpg,480.5,382.5,fox_2,fox,2,animals
p037,2,4,horse_2.jpg,1067.5,347.5,horse_2,horse,2,animals
p037,2,4,peacock_2.jpg,654.5,254,peacock_2,peacock,2,animals
p037,2,4,ladybug_2.jpg,318.5,656.5,ladybug_2,ladybug,2,animals
p037,2,4,squirrel_2.jpg,1007.5,145,squirrel_2,squirrel,2,animals
p037,3,5,fearful_1.jpg,257.5,133,fearful_1,fearful,1,emotions
p037,3,5,sad_1.jpg,215,647.5,sad_1,sad,1,emotions
p037,3,5,fearful_2.jpg,331.5,133,fearful_2,fearful,2,emotions
p037,3,5,happy_2.jpg,749,468.5,happy_2,happy,2,emotions
p037,3,5,angry_1.jpg,888,150,angry_1,angry,1,emotions
p037,3,5,surprise_1.jpg,572,244,surprise_1,surprise,1,emotions
p037,3,5,disgust_2.jpg,1107,600.5,disgust_2,disgust,2,emotions
p037,3,5,surprise_2.jpg,495,239.5,surprise_2,surprise,2,emotions
p037,3,5,disgust_1.jpg,987.5,174.5,disgust_1,disgust,1,emotions
p037,3,5,sad_2.jpg,289.5,636.5,sad_2,sad,2,emotions
p037,3,5,happy_1.jpg,665.5,471.5,happy_1,happy,1,emotions
p037,3,5,angry_2.jpg,792,162,angry_2,angry,2,emotions
p037,3,6,sad_3.jpg,264,150.5,sad_3,sad,3,emotions
p037,3,6,happy_3.jpg,240.5,648,happy_3,happy,3,emotions
p037,3,6,disgust_3.jpg,860.5,441,disgust_3,disgust,3,emotions
p037,3,6,angry_4.jpg,717.5,133,angry_4,angry,4,emotions
p037,3,6,surprise_4.jpg,505.5,344.5,surprise_4,surprise,4,emotions
p037,3,6,disgust_4.jpg,784,469,disgust_4,disgust,4,emotions
p037,3,6,angry_3.jpg,698.5,133,angry_3,angry,3,emotions
p037,3,6,fearful_4.jpg,1109.5,513.5,fearful_4,fearful,4,emotions
p037,3,6,sad_4.jpg,334,136,sad_4,sad,4,emotions
p037,3,6,surprise_3.jpg,487,354,surprise_3,surprise,3,emotions
p037,3,6,fearful_3.jpg,1072.5,533.5,fearful_3,fearful,3,emotions
p037,3,6,happy_4.jpg,247,643,happy_4,happy,4,emotions
p038,1,1,cabbage_1.jpg,495,291,cabbage_1,cabbage,1,plants
p038,1,1,acorn_1.jpg,968,363.5,acorn_1,acorn,1,plants
p038,1,1,tree_1.jpg,954,464,tree_1,tree,1,plants
p038,1,1,apple_1.jpg,479,370,apple_1,apple,1,plants
p038,1,1,cactus_1.jpg,236.5,259.5,cactus_1,cactus,1,plants
p038,1,1,grass_1.jpg,269,268.5,grass_1,grass,1,plants
p038,1,1,flower_1.jpg,734,603,flower_1,flower,1,plants
p038,1,1,blueberry_1.jpg,813.5,185,blueberry_1,blueberry,1,plants
p038,1,1,peanut_1.jpg,434.5,667,peanut_1,peanut,1,plants
p038,1,1,cherry_1.jpg,358,448.5,cherry_1,cherry,1,plants
p038,1,1,broccoli_1.jpg,284,617.5,broccoli_1,broccoli,1,plants
p038,1,1,leaf_1.jpg,734,338,leaf_1,leaf,1,plants
p038,1,2,leaf_2.jpg,249.5,185.5,leaf_2,leaf,2,plants
p038,1,2,cactus_2.jpg,247.5,326,cactus_2,cactus,2,plants
p038,1,2,grass_2.jpg,264,421.5,grass_2,grass,2,plants
p038,1,2,flower_2.jpg,1114.5,188.5,flower_2,flower,2,plants
p038,1,2,broccoli_2.jpg,1098.5,302.5,broccoli_2,broccoli,2,plants
p038,1,2,acorn_2.jpg,701,516,acorn_2,acorn,2,plants
p038,1,2,cherry_2.jpg,656,546.5,cherry_2,cherry,2,plants
p038,1,2,apple_2.jpg,627.5,225,apple_2,apple,2,plants
p038,1,2,blueberry_2.jpg,572,270.5,blueberry_2,blueberry,2,plants
p038,1,2,cabbage_2.jpg,438,384,cabbage_2,cabbage,2,plants
p038,1,2,peanut_2.jpg,328.5,558,peanut_2,peanut,2,plants
p038,1,2,tree_2.jpg,449,655.5,tree_2,tree,2,plants
p038,2,3,sad_2.jpg,1139,310,sad_2,sad,2,emotions
p038,2,3,surprise_2.jpg,278.5,358.5,surprise_2,surprise,2,emotions
p038,2,3,disgust_1.jpg,670.5,639,disgust_1,disgust,1,emotions
p038,2,3,surprise_1.jpg,579,152,surprise_1,surprise,1,emotions
p038,2,3,sad_1.jpg,646.5,378.5,sad_1,sad,1,emotions
p038,2,3,disgust_2.jpg,295.5,411,disgust_2,disgust,2,emotions
p038,2,3,happy_2.jpg,650,667,happy_2,happy,2,emotions
p038,2,3,happy_1.jpg,627.5,447.5,happy_1,happy,1,emotions
p038,2,3,angry_1.jpg,575.5,222,angry_1,angry,1,emotions
p038,2,3,angry_2.jpg,1092.5,353,angry_2,angry,2,emotions
p038,2,3,fearful_1.jpg,805.5,428.5,fearful_1,fearful,1,emotions
p038,2,3,fearful_2.jpg,870,488,fearful_2,fearful,2,emotions
p038,2,4,surprise_3.jpg,1131,398,surprise_3,surprise,3,emotions
p038,2,4,disgust_3.jpg,333,382.5,disgust_3,disgust,3,emotions
p038,2,4,fearful_4.jpg,359,438.5,fearful_4,fearful,4,emotions
p038,2,4,disgust_4.jpg,1095.5,453.5,disgust_4,disgust,4,emotions
p038,2,4,happy_4.jpg,691,649.5,happy_4,happy,4,emotions
p038,2,4,angry_4.jpg,597.5,638,angry_4,angry,4,emotions
p038,2,4,angry_3.jpg,542,198,angry_3,angry,3,emotions
p038,2,4,sad_4.jpg,561,226,sad_4,sad,4,emotions
p038,2,4,happy_3.jpg,693,407.5,happy_3,happy,3,emotions
p038,2,4,fearful_3.jpg,666,404.5,fearful_3,fearful,3,emotions
p038,2,4,sad_3.jpg,841,280.5,sad_3,sad,3,emotions
p038,2,4,surprise_4.jpg,862,300,surprise_4,surprise,4,emotions
p038,3,5,fox_1.jpg,565.5,300.5,fox_1,fox,1,animals
p038,3,5,pigeon_1.jpg,726.5,546.5,pigeon_1,pigeon,1,animals
p038,3,5,lion_1.jpg,421.5,626,lion_1,lion,1,animals
p038,3,5,butterfly_1.jpg,668.5,330,butterfly_1,butterfly,1,animals
p038,3,5,fish_1.jpg,533,603.5,fish_1,fish,1,animals
p038,3,5,sheep_1.jpg,797.5,571.5,sheep_1,sheep,1,animals
p038,3,5,peacock_1.jpg,1093,279,peacock_1,peacock,1,animals
p038,3,5,dolphin_1.jpg,1061,307,dolphin_1,dolphin,1,animals
p038,3,5,horse_1.jpg,833.5,194.5,horse_1,horse,1,animals
p038,3,5,ladybug_1.jpg,899.5,383,ladybug_1,ladybug,1,animals
p038,3,5,squirrel_1.jpg,906,393,squirrel_1,squirrel,1,animals
p038,3,5,wolf_1.jpg,1092.5,606,wolf_1,wolf,1,animals
p038,3,6,lion_2.jpg,660.5,297.5,lion_2,lion,2,animals
p038,3,6,ladybug_2.jpg,537.5,479,ladybug_2,ladybug,2,animals
p038,3,6,peacock_2.jpg,582,472,peacock_2,peacock,2,animals
p038,3,6,fish_2.jpg,700,297,fish_2,fish,2,animals
p038,3,6,fox_2.jpg,1003.5,437.5,fox_2,fox,2,animals
p038,3,6,dolphin_2.jpg,999.5,513.5,dolphin_2,dolphin,2,animals
p038,3,6,sheep_2.jpg,795,625.5,sheep_2,sheep,2,animals
p038,3,6,butterfly_2.jpg,835.5,656,butterfly_2,butterfly,2,animals
p038,3,6,wolf_2.jpg,1040.5,239.5,wolf_2,wolf,2,animals
p038,3,6,horse_2.jpg,1088,260.5,horse_2,horse,2,animals
p038,3,6,pigeon_2.jpg,435,280,pigeon_2,pigeon,2,animals
p038,3,6,squirrel_2.jpg,525,278,squirrel_2,squirrel,2,animals
p039,1,1,fish_2.jpg,240,133,fish_2,fish,2,animals
p039,1,1,squirrel_2.jpg,379,133,squirrel_2,squirrel,2,animals
p039,1,1,ladybug_2.jpg,545,133,ladybug_2,ladybug,2,animals
p039,1,1,lion_2.jpg,665.5,133,lion_2,lion,2,animals
p039,1,1,butterfly_2.jpg,800.5,133,butterfly_2,butterfly,2,animals
p039,1,1,fox_2.jpg,936.5,133,fox_2,fox,2,animals
p039,1,1,pigeon_2.jpg,1079,133,pigeon_2,pigeon,2,animals
p039,1,1,wolf_2.jpg,1165,133,wolf_2,wolf,2,animals
p039,1,1,dolphin_2.jpg,1165,244,dolphin_2,dolphin,2,animals
p039,1,1,sheep_2.jpg,1057,234.5,sheep_2,sheep,2,animals
p039,1,1,horse_2.jpg,931.5,258,horse_2,horse,2,animals
p039,1,1,peacock_2.jpg,839.5,255,peacock_2,peacock,2,animals
p039,1,2,pigeon_1.jpg,216,142,pigeon_1,pigeon,1,animals
p039,1,2,lion_1.jpg,342.5,146,lion_1,lion,1,animals
p039,1,2,butterfly_1.jpg,467,133,butterfly_1,butterfly,1,animals
p039,1,2,fish_1.jpg,626,133,fish_1,fish,1,animals
p039,1,2,peacock_1.jpg,761.5,133,peacock_1,peacock,1,animals
p039,1,2,wolf_1.jpg,876.5,133,wolf_1,wolf,1,animals
p039,1,2,squirrel_1.jpg,1013.5,133,squirrel_1,squirrel,1,animals
p039,1,2,dolphin_1.jpg,1154,146.5,dolphin_1,dolphin,1,animals
p039,1,2,horse_1.jpg,1138,265,horse_1,horse,1,animals
p039,1,2,ladybug_1.jpg,1040,261,ladybug_1,ladybug,1,animals
p039,1,2,sheep_1.jpg,921,267.5,sheep_1,sheep,1,animals
p039,1,2,fox_1.jpg,834,244,fox_1,fox,1,animals
p039,2,3,happy_4.jpg,223,137.5,happy_4,happy,4,emotions
p039,2,3,fearful_4.jpg,237,658,fearful_4,fearful,4,emotions
p039,2,3,disgust_3.jpg,1156,133,disgust_3,disgust,3,emotions
p039,2,3,fearful_3.jpg,333.5,662,fearful_3,fearful,3,emotions
p039,2,3,surprise_4.jpg,1147,622.5,surprise_4,surprise,4,emotions
p039,2,3,surprise_3.jpg,1165,430,surprise_3,surprise,3,emotions
p039,2,3,disgust_4.jpg,727.5,147,disgust_4,disgust,4,emotions
p039,2,3,angry_3.jpg,1018.5,146.5,angry_3,angry,3,emotions
p039,2,3,sad_4.jpg,714.5,647.5,sad_4,sad,4,emotions
p039,2,3,sad_3.jpg,655,369,sad_3,sad,3,emotions
p039,2,3,happy_3.jpg,335,165,happy_3,happy,3,emotions
p039,2,3,angry_4.jpg,879,139.5,angry_4,angry,4,emotions
p039,2,4,disgust_1.jpg,221.5,133,disgust_1,disgust,1,emotions
p039,2,4,fearful_2.jpg,1165,133,fearful_2,fearful,2,emotions
p039,2,4,sad_1.jpg,232,640,sad_1,sad,1,emotions
p039,2,4,angry_2.jpg,1160,630,angry_2,angry,2,emotions
p039,2,4,sad_2.jpg,628.5,353.5,sad_2,sad,2,emotions
p039,2,4,surprise_2.jpg,643.5,159,surprise_2,surprise,2,emotions
p039,2,4,happy_2.jpg,1155.5,347,happy_2,happy,2,emotions
p039,2,4,fearful_1.jpg,1028.5,162,fearful_1,fearful,1,emotions
p039,2,4,disgust_2.jpg,642.5,643,disgust_2,disgust,2,emotions
p039,2,4,angry_1.jpg,349,137,angry_1,angry,1,emotions
p039,2,4,happy_1.jpg,933.5,372.5,happy_1,happy,1,emotions
p039,2,4,surprise_1.jpg,506,168.5,surprise_1,surprise,1,emotions
p039,3,5,leaf_2.jpg,236,138,leaf_2,leaf,2,plants
p039,3,5,blueberry_2.jpg,808,133,blueberry_2,blueberry,2,plants
p039,3,5,broccoli_2.jpg,378,145.5,broccoli_2,broccoli,2,plants
p039,3,5,apple_2.jpg,513.5,133,apple_2,apple,2,plants
p039,3,5,peanut_2.jpg,662.5,133,peanut_2,peanut,2,plants
p039,3,5,cabbage_2.jpg,962,146.5,cabbage_2,cabbage,2,plants
p039,3,5,flower_2.jpg,1092,136,flower_2,flower,2,plants
p039,3,5,tree_2.jpg,1165,133,tree_2,tree,2,plants
p039,3,5,acorn_2.jpg,1154,260.5,acorn_2,acorn,2,plants
p039,3,5,grass_2.jpg,1025.5,280,grass_2,grass,2,plants
p039,3,5,cherry_2.jpg,879.5,275,cherry_2,cherry,2,plants
p039,3,5,cactus_2.jpg,756,259.5,cactus_2,cactus,2,plants
p039,3,6,grass_1.jpg,222,643,grass_1,grass,1,plants
p039,3,6,apple_1.jpg,346,649,apple_1,apple,1,plants
p039,3,6,tree_1.jpg,477.5,632.5,tree_1,tree,1,plants
p039,3,6,cherry_1.jpg,635.5,629.5,cherry_1,cherry,1,plants
p039,3,6,flower_1.jpg,762.5,630.5,flower_1,flower,1,plants
p039,3,6,cabbage_1.jpg,881,635.5,cabbage_1,cabbage,1,plants
p039,3,6,cactus_1.jpg,1012.5,623,cactus_1,cactus,1,plants
p039,3,6,peanut_1.jpg,1145,629.5,peanut_1,peanut,1,plants
p039,3,6,blueberry_1.jpg,1141.5,495.5,blueberry_1,blueberry,1,plants
p039,3,6,leaf_1.jpg,1004,485.5,leaf_1,leaf,1,plants
p039,3,6,broccoli_1.jpg,856,493.5,broccoli_1,broccoli,1,plants
p039,3,6,acorn_1.jpg,733.5,505.5,acorn_1,acorn,1,plants
p040,1,1,pigeon_2.jpg,433.5,346.5,pigeon_2,pigeon,2,animals
p040,1,1,horse_2.jpg,949,460.5,horse_2,horse,2,animals
p040,1,1,butterfly_2.jpg,750,238,butterfly_2,butterfly,2,animals
p040,1,1,wolf_2.jpg,637.5,658,wolf_2,wolf,2,animals
p040,1,1,ladybug_2.jpg,964.5,248.5,ladybug_2,ladybug,2,animals
p040,1,1,lion_2.jpg,845.5,651,lion_2,lion,2,animals
p040,1,1,fish_2.jpg,215.5,144.5,fish_2,fish,2,animals
p040,1,1,dolphin_2.jpg,519.5,133,dolphin_2,dolphin,2,animals
p040,1,1,squirrel_2.jpg,649,242.5,squirrel_2,squirrel,2,animals
p040,1,1,fox_2.jpg,523,659.5,fox_2,fox,2,animals
p040,1,1,peacock_2.jpg,435.5,545.5,peacock_2,peacock,2,animals
p040,1,1,sheep_2.jpg,219.5,657.5,sheep_2,sheep,2,animals
p040,1,2,wolf_1.jpg,1165,667,wolf_1,wolf,1,animals
p040,1,2,squirrel_1.jpg,729.5,351,squirrel_1,squirrel,1,animals
p040,1,2,lion_1.jpg,854,559,lion_1,lion,1,animals
p040,1,2,ladybug_1.jpg,540,253.5,ladybug_1,ladybug,1,animals
p040,1,2,horse_1.jpg,215,667,horse_1,horse,1,animals
p040,1,2,sheep_1.jpg,416.5,444.5,sheep_1,sheep,1,animals
p040,1,2,fox_1.jpg,632.5,667,fox_1,fox,1,animals
p040,1,2,butterfly_1.jpg,410.5,240.5,butterfly_1,butterfly,1,animals
p040,1,2,fish_1.jpg,1165,147.5,fish_1,fish,1,animals
p040,1,2,peacock_1.jpg,292,232,peacock_1,peacock,1,animals
p040,1,2,pigeon_1.jpg,290.5,133,pigeon_1,pigeon,1,animals
p040,1,2,dolphin_1.jpg,1156,250,dolphin_1,dolphin,1,animals
p040,2,3,leaf_2.jpg,1156.5,133,leaf_2,leaf,2,plants
p040,2,3,flower_2.jpg,536.5,257,flower_2,flower,2,plants
p040,2,3,grass_2.jpg,1151,243,grass_2,grass,2,plants
p040,2,3,blueberry_2.jpg,246,632.5,blueberry_2,blueberry,2,plants
p040,2,3,apple_2.jpg,395.5,639,apple_2,apple,2,plants
p040,2,3,cactus_2.jpg,669,436,cactus_2,cactus,2,plants
p040,2,3,cherry_2.jpg,338,501.5,cherry_2,cherry,2,plants
p040,2,3,acorn_2.jpg,960.5,626,acorn_2,acorn,2,plants
p040,2,3,broccoli_2.jpg,316.5,372,broccoli_2,broccoli,2,plants
p040,2,3,peanut_2.jpg,512.5,458,peanut_2,peanut,2,plants
p040,2,3,cabbage_2.jpg,261,228.5,cabbage_2,cabbage,2,plants
p040,2,3,tree_2.jpg,1149,377,tree_2,tree,2,plants
p040,2,4,cabbage_1.jpg,1141,171.5,cabbage_1,cabbage,1,plants
p040,2,4,acorn_1.jpg,698,343.5,acorn_1,acorn,1,plants
p040,2,4,cherry_1.jpg,240,629.5,cherry_1,cherry,1,plants
p040,2,4,broccoli_1.jpg,1125,319,broccoli_1,broccoli,1,plants
p040,2,4,peanut_1.jpg,726,477.5,peanut_1,peanut,1,plants
p040,2,4,grass_1.jpg,251.5,167,grass_1,grass,1,plants
p040,2,4,tree_1.jpg,379,188.5,tree_1,tree,1,plants
p040,2,4,flower_1.jpg,279.5,320.5,flower_1,flower,1,plants
p040,2,4,apple_1.jpg,373.5,627.5,apple_1,apple,1,plants
p040,2,4,cactus_1.jpg,427.5,330,cactus_1,cactus,1,plants
p040,2,4,blueberry_1.jpg,517.5,610.5,blueberry_1,blueberry,1,plants
p040,2,4,leaf_1.jpg,521,173.5,leaf_1,leaf,1,plants
p040,3,5,happy_4.jpg,270.5,409,happy_4,happy,4,emotions
p040,3,5,disgust_4.jpg,652,397,disgust_4,disgust,4,emotions
p040,3,5,fearful_4.jpg,651.5,517.5,fearful_4,fearful,4,emotions
p040,3,5,sad_4.jpg,1035,445.5,sad_4,sad,4,emotions
p040,3,5,angry_4.jpg,1046.5,304.5,angry_4,angry,4,emotions
p040,3,5,happy_3.jpg,268.5,520.5,happy_3,happy,3,emotions
p040,3,5,disgust_3.jpg,647.5,292,disgust_3,disgust,3,emotions
p040,3,5,fearful_3.jpg,651,165,fearful_3,fearful,3,emotions
p040,3,5,sad_3.jpg,670,641,sad_3,sad,3,emotions
p040,3,5,angry_3.jpg,952,417.5,angry_3,angry,3,emotions
p040,3,5,surprise_3.jpg,339.5,248,surprise_3,surprise,3,emotions
p040,3,5,surprise_4.jpg,754.5,155.5,surprise_4,surprise,4,emotions
p040,3,6,surprise_1.jpg,665.5,326,surprise_1,surprise,1,emotions
p040,3,6,disgust_1.jpg,675.5,434,disgust_1,disgust,1,emotions
p040,3,6,happy_1.jpg,368.5,498,happy_1,happy,1,emotions
p040,3,6,angry_2.jpg,1161.5,334,angry_2,angry,2,emotions
p040,3,6,surprise_2.jpg,679.5,548,surprise_2,surprise,2,emotions
p040,3,6,fearful_2.jpg,652,192.5,fearful_2,fearful,2,emotions
p040,3,6,angry_1.jpg,1021,435.5,angry_1,angry,1,emotions
p040,3,6,sad_2.jpg,664,645.5,sad_2,sad,2,emotions
p040,3,6,disgust_2.jpg,659.5,133,disgust_2,disgust,2,emotions
p040,3,6,sad_1.jpg,843,394,sad_1,sad,1,emotions
p040,3,6,happy_2.jpg,346,408,happy_2,happy,2,emotions
p040,3,6,fearful_1.jpg,756.5,133,fearful_1,fearful,1,emotions
p041,1,1,surprise_4.jpg,272.5,194.5,surprise_4,surprise,4,emotions
p041,1,1,surprise_3.jpg,403.5,191,surprise_3,surprise,3,emotions
p041,1,1,sad_4.jpg,715,186,sad_4,sad,4,emotions
p041,1,1,angry_4.jpg,998,215,angry_4,angry,4,emotions
p041,1,1,happy_3.jpg,806,468,happy_3,happy,3,emotions
p041,1,1,sad_3.jpg,636.5,289,sad_3,sad,3,emotions
p041,1,1,disgust_3.jpg,1131.5,306,disgust_3,disgust,3,emotions
p041,1,1,disgust_4.jpg,1005.5,339,disgust_4,disgust,4,emotions
